"","id","hasInAppPurchases"
"1131",696565994,TRUE
"1132",697927927,TRUE
"1133",697996579,TRUE
"1134",698054232,TRUE
"1135",698255242,FALSE
"1136",698925807,FALSE
"1137",699687299,TRUE
"1138",700227648,FALSE
"1139",700440156,FALSE
"1140",700513526,TRUE
"1141",700637744,TRUE
"1142",700653178,TRUE
"1143",700793523,TRUE
"1144",700970012,TRUE
"1145",701112447,TRUE
"1146",701598884,TRUE
"1147",702871560,TRUE
"1148",703177890,TRUE
"1149",705211891,TRUE
"1150",706099830,TRUE
"1151",707189889,FALSE
"1152",708142626,TRUE
"1153",708196645,FALSE
"1154",708379313,FALSE
"1155",708388097,FALSE
"1156",708600202,TRUE
"1157",709003148,TRUE
"1158",710380093,FALSE
"1159",710535379,FALSE
"1160",711074743,FALSE
"1161",711455226,TRUE
"1162",711923939,FALSE
"1163",714180827,FALSE
"1164",714463714,FALSE
"1165",714796093,TRUE
"1166",715441573,TRUE
"1167",715822238,TRUE
"1168",716262008,TRUE
"1169",716697016,TRUE
"1170",716932895,TRUE
"1171",717545062,FALSE
"1172",717555969,TRUE
"1173",717628209,TRUE
"1174",718043190,FALSE
"1175",718082838,FALSE
"1176",718153412,TRUE
"1177",718421443,TRUE
"1178",719219382,TRUE
"1179",719320397,FALSE
"1180",719401490,FALSE
"1181",719829352,FALSE
"1182",719972451,FALSE
"1183",720068876,FALSE
"1184",720111744,FALSE
"1185",720208070,TRUE
"1186",720656825,TRUE
"1187",720725216,TRUE
"1188",720825227,FALSE
"1189",721512660,TRUE
"1190",721623681,FALSE
"1191",721639879,TRUE
"1192",721911537,FALSE
"1193",722217471,TRUE
"1194",723134859,FALSE
"1195",723322796,TRUE
"1196",723795263,TRUE
"1197",724295527,TRUE
"1198",724786142,FALSE
"1199",724816878,TRUE
"1200",725097967,FALSE
"1201",725208930,FALSE
"1202",725222008,FALSE
"1203",725222149,TRUE
"1204",725440538,TRUE
"1205",726115780,TRUE
"1206",726147252,TRUE
"1207",726895069,TRUE
"1208",727109676,FALSE
"1209",727296976,TRUE
"1210",727420266,TRUE
"1211",727466621,FALSE
"1212",728293409,TRUE
"1213",729686081,FALSE
"1214",730091131,FALSE
"1215",730148796,TRUE
"1216",730712409,TRUE
"1217",730873197,FALSE
"1218",730878935,TRUE
"1219",730919094,FALSE
"1220",731041554,FALSE
"1221",731592936,TRUE
"1222",731629156,FALSE
"1223",731645633,TRUE
"1224",733144873,TRUE
"1225",733989611,FALSE
"1226",734256893,TRUE
"1227",735127946,TRUE
"1228",735128536,TRUE
"1229",735434007,TRUE
"1230",735752897,TRUE
"1231",735945527,TRUE
"1232",736179781,FALSE
"1233",736579117,TRUE
"1234",736683061,FALSE
"1235",736741821,FALSE
"1236",737006024,TRUE
"1237",737310995,FALSE
"1238",738201550,FALSE
"1239",738717933,TRUE
"1240",738897668,TRUE
"1241",739234325,TRUE
"1242",739787904,FALSE
"1243",739836039,FALSE
"1244",740602894,FALSE
"1245",741224931,FALSE
"1246",741224942,FALSE
"1247",741292507,FALSE
"1248",741293420,FALSE
"1249",741597322,FALSE
"1250",742625884,FALSE
"1251",743974925,TRUE
"1252",744189889,FALSE
"1253",744769918,FALSE
"1254",744851208,FALSE
"1255",744882019,FALSE
"1256",745729888,FALSE
"1257",746894884,FALSE
"1258",747779910,TRUE
"1259",748048441,TRUE
"1260",748057890,FALSE
"1261",749046891,TRUE
"1262",749057895,FALSE
"1263",749078962,FALSE
"1264",749083919,TRUE
"1265",749113886,FALSE
"1266",749118884,TRUE
"1267",749124884,FALSE
"1268",749125114,FALSE
"1269",749132901,FALSE
"1270",749133301,FALSE
"1271",749133753,TRUE
"1272",749969909,FALSE
"1273",753237901,FALSE
"1274",754105884,FALSE
"1275",755018884,FALSE
"1276",756869261,FALSE
"1277",757228497,TRUE
"1278",757843896,FALSE
"1279",758453889,FALSE
"1280",760018895,FALSE
"1281",760295036,FALSE
"1282",760645916,TRUE
"1283",761363261,TRUE
"1284",761980429,FALSE
"1285",762124422,FALSE
"1286",762630884,TRUE
"1287",763225933,FALSE
"1288",763692274,FALSE
"1289",764925064,FALSE
"1290",765224318,TRUE
"1291",765256153,FALSE
"1292",766396167,FALSE
"1293",766695512,TRUE
"1294",767268733,FALSE
"1295",767319014,TRUE
"1296",767473889,TRUE
"1297",767546279,FALSE
"1298",768160271,FALSE
"1299",768469908,TRUE
"1300",768591497,FALSE
"1301",768592885,TRUE
"1302",768592901,TRUE
"1303",768620766,FALSE
"1304",769737983,TRUE
"1305",770177884,TRUE
"1306",770903376,TRUE
"1307",771433054,FALSE
"1308",774620933,TRUE
"1309",774875399,FALSE
"1310",775201158,TRUE
"1311",775402833,TRUE
"1312",775737172,FALSE
"1313",775888026,TRUE
"1314",776132132,TRUE
"1315",776865453,TRUE
"1316",777111034,TRUE
"1317",777310222,FALSE
"1318",777512000,FALSE
"1319",777630969,FALSE
"1320",778378115,TRUE
"1321",778437357,FALSE
"1322",778658393,FALSE
"1323",779157948,FALSE
"1324",779561331,TRUE
"1325",780214292,FALSE
"1326",780458840,TRUE
"1327",780467456,FALSE
"1328",783636913,FALSE
"1329",783753727,TRUE
"1330",783960953,FALSE
"1331",784279176,FALSE
"1332",784797900,FALSE
"1333",785267899,FALSE
"1334",785537179,TRUE
"1335",785638228,TRUE
"1336",785725887,FALSE
"1337",785904635,TRUE
"1338",787130974,TRUE
"1339",787786130,FALSE
"1340",789356890,TRUE
"1341",789605324,FALSE
"1342",789870026,TRUE
"1343",790203750,TRUE
"1344",791077159,TRUE
"1345",791134629,TRUE
"1346",791211390,TRUE
"1347",791341471,TRUE
"1348",791532221,TRUE
"1349",792595594,TRUE
"1350",792694774,FALSE
"1351",793096595,TRUE
"1352",793157344,FALSE
"1353",793772904,FALSE
"1354",794278407,FALSE
"1355",794507331,TRUE
"1356",794524208,TRUE
"1357",794729836,FALSE
"1358",794730213,FALSE
"1359",794859457,TRUE
"1360",794884903,TRUE
"1361",794960248,FALSE
"1362",795739546,FALSE
"1363",796149420,TRUE
"1364",796333129,FALSE
"1365",796339836,FALSE
"1366",796851829,FALSE
"1367",796870199,FALSE
"1368",796959534,FALSE
"1369",797157312,FALSE
"1370",797339772,FALSE
"1371",797511732,FALSE
"1372",797535508,TRUE
"1373",797809194,TRUE
"1374",797818385,FALSE
"1375",799406905,TRUE
"1376",799471892,FALSE
"1377",799631716,FALSE
"1378",802889610,FALSE
"1379",803346990,FALSE
"1380",803781859,TRUE
"1381",804069802,FALSE
"1382",804177739,TRUE
"1383",804379658,TRUE
"1384",804637783,FALSE
"1385",804641004,TRUE
"1386",804888540,FALSE
"1387",805532295,FALSE
"1388",805839157,TRUE
"1389",805845189,TRUE
"1390",805869467,TRUE
"1391",806077016,TRUE
"1392",806223188,TRUE
"1393",807411101,TRUE
"1394",808108897,FALSE
"1395",808296431,FALSE
"1396",808794344,FALSE
"1397",809657936,FALSE
"1398",810405576,FALSE
"1399",811397653,FALSE
"1400",813330182,FALSE
"1401",813952961,TRUE
"1402",814323051,TRUE
"1403",814466047,FALSE
"1404",814656403,TRUE
"1405",814977594,FALSE
"1406",815181808,TRUE
"1407",815218412,FALSE
"1408",815876493,TRUE
"1409",816177666,FALSE
"1410",816202468,FALSE
"1411",816283225,TRUE
"1412",816821851,FALSE
"1413",818779127,FALSE
"1414",819169133,FALSE
"1415",819627009,TRUE
"1416",820004378,FALSE
"1417",821374885,FALSE
"1418",821399915,TRUE
"1419",821560738,TRUE
"1420",822701037,FALSE
"1421",822797943,FALSE
"1422",823413326,TRUE
"1423",823443083,FALSE
"1424",823518885,FALSE
"1425",823804745,FALSE
"1426",823869162,FALSE
"1427",824281761,FALSE
"1428",824305459,FALSE
"1429",824421012,TRUE
"1430",825089659,FALSE
"1431",826523703,TRUE
"1432",826921329,TRUE
"1433",828005193,TRUE
"1434",828392046,FALSE
"1435",828578246,TRUE
"1436",829581836,FALSE
"1437",829587759,TRUE
"1438",829739720,FALSE
"1439",830201595,FALSE
"1440",830302503,FALSE
"1441",830515294,FALSE
"1442",830544402,FALSE
"1443",830708155,FALSE
"1444",833517462,TRUE
"1445",833756002,FALSE
"1446",833951143,FALSE
"1447",833958016,TRUE
"1448",834246564,TRUE
"1449",834248867,TRUE
"1450",834315918,FALSE
"1451",834715612,FALSE
"1452",834854351,TRUE
"1453",834993441,TRUE
"1454",835217317,FALSE
"1455",835599320,TRUE
"1456",835731296,TRUE
"1457",835969177,TRUE
"1458",836071680,TRUE
"1459",836464625,FALSE
"1460",836767708,FALSE
"1461",837860959,FALSE
"1462",838455884,FALSE
"1463",838500730,TRUE
"1464",838848566,FALSE
"1465",839210443,TRUE
"1466",839301889,FALSE
"1467",839599050,TRUE
"1468",839897809,FALSE
"1469",840146800,FALSE
"1470",840469989,FALSE
"1471",840811083,FALSE
"1472",840919914,TRUE
"1473",841098932,FALSE
"1474",841118013,FALSE
"1475",841377297,FALSE
"1476",841386224,FALSE
"1477",842503500,FALSE
"1478",842617644,FALSE
"1479",842842640,FALSE
"1480",842849113,FALSE
"1481",844517266,FALSE
"1482",844570015,TRUE
"1483",845918296,TRUE
"1484",846073598,TRUE
"1485",847177468,FALSE
"1486",847334708,TRUE
"1487",847347016,TRUE
"1488",847492141,TRUE
"1489",847985808,TRUE
"1490",848160327,TRUE
"1491",848218959,TRUE
"1492",848276233,FALSE
"1493",848515450,FALSE
"1494",848651098,FALSE
"1495",849095637,FALSE
"1496",849145835,FALSE
"1497",849732663,FALSE
"1498",849796318,FALSE
"1499",850417475,TRUE
"1500",850417796,TRUE
"1501",852152318,TRUE
"1502",852197796,TRUE
"1503",852224786,TRUE
"1504",852250176,TRUE
"1505",852318295,TRUE
"1506",852555131,TRUE
"1507",852801905,TRUE
"1508",852912420,TRUE
"1509",853246110,FALSE
"1510",853706620,FALSE
"1511",853834250,TRUE
"1512",853926670,TRUE
"1513",854145102,TRUE
"1514",855062660,FALSE
"1515",855274310,TRUE
"1516",855627886,TRUE
"1517",857555369,FALSE
"1518",858352213,FALSE
"1519",858919777,FALSE
"1520",859204347,TRUE
"1521",859644120,FALSE
"1522",860011430,TRUE
"1523",860454499,FALSE
"1524",860620713,TRUE
"1525",860822992,TRUE
"1526",861891048,TRUE
"1527",862303071,TRUE
"1528",862469459,FALSE
"1529",862863329,FALSE
"1530",863844475,TRUE
"1531",863882795,TRUE
"1532",863960527,TRUE
"1533",863998476,FALSE
"1534",864130829,FALSE
"1535",864880531,FALSE
"1536",865958296,TRUE
"1537",866450515,TRUE
"1538",866617777,TRUE
"1539",866786833,FALSE
"1540",867427452,TRUE
"1541",867827909,FALSE
"1542",867833019,TRUE
"1543",867964741,TRUE
"1544",868013618,TRUE
"1545",868077558,FALSE
"1546",868123351,FALSE
"1547",868692227,TRUE
"1548",868759616,TRUE
"1549",869011374,TRUE
"1550",869231055,TRUE
"1551",869329921,TRUE
"1552",869757898,FALSE
"1553",869869881,FALSE
"1554",870099476,FALSE
"1555",870322730,FALSE
"1556",871095743,TRUE
"1557",871197819,FALSE
"1558",871230822,FALSE
"1559",871694174,FALSE
"1560",871809581,TRUE
"1561",872424895,TRUE
"1562",872438427,FALSE
"1563",872461032,FALSE
"1564",872899311,TRUE
"1565",873008064,FALSE
"1566",873474116,FALSE
"1567",874525259,FALSE
"1568",874845056,FALSE
"1569",875063456,TRUE
"1570",875152413,FALSE
"1571",875224191,FALSE
"1572",875242534,FALSE
"1573",875267105,FALSE
"1574",875273243,TRUE
"1575",875561136,TRUE
"1576",876054082,FALSE
"1577",876291194,TRUE
"1578",876336838,TRUE
"1579",876510541,FALSE
"1580",876514856,FALSE
"1581",876520365,FALSE
"1582",876524974,FALSE
"1583",877831982,TRUE
"1584",878577184,FALSE
"1585",878659964,FALSE
"1586",878783582,TRUE
"1587",879057314,FALSE
"1588",879157782,FALSE
"1589",879478102,FALSE
"1590",879828836,TRUE
"1591",879908394,FALSE
"1592",879915134,TRUE
"1593",879996273,FALSE
"1594",880047117,TRUE
"1595",880178264,TRUE
"1596",880735556,TRUE
"1597",880859615,FALSE
"1598",880971164,TRUE
"1599",881155044,TRUE
"1600",881267423,FALSE
"1601",881270303,FALSE
"1602",881330346,TRUE
"1603",881342787,TRUE
"1604",881404173,FALSE
"1605",882119723,TRUE
"1606",882248810,FALSE
"1607",882365789,FALSE
"1608",882453590,TRUE
"1609",882507985,TRUE
"1610",882931712,FALSE
"1611",883144212,FALSE
"1612",883179733,TRUE
"1613",883237617,TRUE
"1614",883393043,TRUE
"1615",883539642,TRUE
"1616",883882340,FALSE
"1617",883997728,FALSE
"1618",884009993,TRUE
"1619",884023735,FALSE
"1620",884377252,FALSE
"1621",885271158,FALSE
"1622",885661130,TRUE
"1623",885788690,TRUE
"1624",885792725,FALSE
"1625",885823239,TRUE
"1626",886059850,FALSE
"1627",886103288,TRUE
"1628",886212870,FALSE
"1629",886445756,FALSE
"1630",886564208,FALSE
"1631",886565180,FALSE
"1632",886666245,TRUE
"1633",886697025,FALSE
"1634",887153944,TRUE
"1635",887362336,TRUE
"1636",887649233,FALSE
"1637",887910620,FALSE
"1638",887947640,TRUE
"1639",888104696,TRUE
"1640",888251661,TRUE
"1641",888382460,FALSE
"1642",888701288,FALSE
"1643",888721616,FALSE
"1644",888988372,TRUE
"1645",889704267,TRUE
"1646",889985763,TRUE
"1647",890343394,FALSE
"1648",890354109,FALSE
"1649",890358046,TRUE
"1650",890378044,TRUE
"1651",890390751,TRUE
"1652",890479211,TRUE
"1653",890530382,FALSE
"1654",890722494,FALSE
"1655",890740165,TRUE
"1656",891132290,TRUE
"1657",891192948,FALSE
"1658",891194610,TRUE
"1659",891280237,FALSE
"1660",891294826,TRUE
"1661",891362701,FALSE
"1662",891448329,TRUE
"1663",891450541,TRUE
"1664",891453663,TRUE
"1665",891528055,FALSE
"1666",891596226,TRUE
"1667",891700302,TRUE
"1668",891755554,FALSE
"1669",892092770,TRUE
"1670",892279069,TRUE
"1671",892311054,TRUE
"1672",892320294,TRUE
"1673",892393815,FALSE
"1674",892510181,FALSE
"1675",892521757,FALSE
"1676",892521917,TRUE
"1677",892812659,FALSE
"1678",892955084,TRUE
"1679",893141226,FALSE
"1680",893194736,FALSE
"1681",893372761,TRUE
"1682",893393414,TRUE
"1683",893448956,TRUE
"1684",893525571,TRUE
"1685",893677228,TRUE
"1686",893918621,FALSE
"1687",893927401,FALSE
"1688",893938765,TRUE
"1689",893998740,FALSE
"1690",894022200,FALSE
"1691",894225691,FALSE
"1692",894342370,TRUE
"1693",894918913,FALSE
"1694",894991908,FALSE
"1695",895361200,FALSE
"1696",895425891,FALSE
"1697",895506023,TRUE
"1698",895670960,TRUE
"1699",895682747,FALSE
"1700",895700579,TRUE
"1701",895761422,TRUE
"1702",895913573,TRUE
"1703",896112560,TRUE
"1704",896130944,FALSE
"1705",896890211,TRUE
"1706",897003024,FALSE
"1707",897062509,TRUE
"1708",897154382,TRUE
"1709",897322501,FALSE
"1710",897331650,FALSE
"1711",897446215,TRUE
"1712",897447840,TRUE
"1713",897544254,TRUE
"1714",897880328,TRUE
"1715",898040123,TRUE
"1716",898245825,FALSE
"1717",898611505,FALSE
"1718",898788946,FALSE
"1719",898838405,TRUE
"1720",899003026,TRUE
"1721",899193797,FALSE
"1722",899247664,FALSE
"1723",899277186,TRUE
"1724",899441948,FALSE
"1725",899538562,TRUE
"1726",899593829,FALSE
"1727",899606169,TRUE
"1728",899709775,FALSE
"1729",899997582,TRUE
"1730",900333528,FALSE
"1731",900404152,FALSE
"1732",900721327,TRUE
"1733",900837187,FALSE
"1734",901500107,TRUE
"1735",901722848,FALSE
"1736",901787752,TRUE
"1737",902026228,TRUE
"1738",902062673,FALSE
"1739",902720170,TRUE
"1740",903033050,FALSE
"1741",903183877,FALSE
"1742",903418970,TRUE
"1743",903799541,FALSE
"1744",903911740,FALSE
"1745",904013027,TRUE
"1746",904052407,FALSE
"1747",904207373,TRUE
"1748",904209370,FALSE
"1749",904223061,TRUE
"1750",904278510,TRUE
"1751",904418768,FALSE
"1752",904481505,FALSE
"1753",904737541,TRUE
"1754",904737816,TRUE
"1755",904923517,TRUE
"1756",904940613,FALSE
"1757",905060486,FALSE
"1758",905121703,TRUE
"1759",905488045,FALSE
"1760",905729701,FALSE
"1761",905852173,TRUE
"1762",905921908,TRUE
"1763",905922947,FALSE
"1764",906388170,FALSE
"1765",906681058,FALSE
"1766",906826053,FALSE
"1767",906936224,TRUE
"1768",906995758,TRUE
"1769",907002334,TRUE
"1770",907159478,FALSE
"1771",907174449,TRUE
"1772",907210971,TRUE
"1773",907239855,TRUE
"1774",907405413,TRUE
"1775",907407546,TRUE
"1776",907470416,TRUE
"1777",907759227,FALSE
"1778",908071717,FALSE
"1779",908073488,FALSE
"1780",908384544,FALSE
"1781",908456072,FALSE
"1782",908511009,FALSE
"1783",908519492,FALSE
"1784",908842747,TRUE
"1785",908989995,TRUE
"1786",909087462,FALSE
"1787",909110675,TRUE
"1788",909195466,FALSE
"1789",909196467,FALSE
"1790",909254807,TRUE
"1791",909319292,FALSE
"1792",909351158,TRUE
"1793",909400466,FALSE
"1794",909434792,FALSE
"1795",909472985,FALSE
"1796",909480609,TRUE
"1797",909587083,FALSE
"1798",909730184,FALSE
"1799",909904428,FALSE
"1800",909911026,TRUE
"1801",910076264,FALSE
"1802",910159225,FALSE
"1803",910398892,TRUE
"1804",910608607,FALSE
"1805",910738761,TRUE
"1806",910908367,FALSE
"1807",911006986,FALSE
"1808",911107930,TRUE
"1809",911115712,FALSE
"1810",911130812,FALSE
"1811",911156590,TRUE
"1812",911201894,FALSE
"1813",911654012,FALSE
"1814",911686788,FALSE
"1815",911719423,FALSE
"1816",911781335,TRUE
"1817",911793120,TRUE
"1818",911800950,TRUE
"1819",912040221,FALSE
"1820",912177018,TRUE
"1821",912320999,TRUE
"1822",912390687,TRUE
"1823",912536422,FALSE
"1824",912561374,FALSE
"1825",912874848,FALSE
"1826",913292932,TRUE
"1827",913427709,FALSE
"1828",913545185,FALSE
"1829",913817574,FALSE
"1830",913943275,TRUE
"1831",914079393,TRUE
"1832",914136002,TRUE
"1833",914189520,FALSE
"1834",914433115,TRUE
"1835",914471589,TRUE
"1836",914517987,TRUE
"1837",914564861,FALSE
"1838",914673497,FALSE
"1839",914865605,TRUE
"1840",914893190,TRUE
"1841",915071248,FALSE
"1842",915074326,FALSE
"1843",915083784,FALSE
"1844",915223450,TRUE
"1845",915249334,FALSE
"1846",915375908,FALSE
"1847",915545000,FALSE
"1848",915637540,TRUE
"1849",915700151,TRUE
"1850",915861546,TRUE
"1851",916130071,FALSE
"1852",916215494,TRUE
"1853",916281743,TRUE
"1854",916366645,FALSE
"1855",916540089,FALSE
"1856",916585802,TRUE
"1857",916614208,FALSE
"1858",916728593,TRUE
"1859",916741290,TRUE
"1860",917229473,FALSE
"1861",917236063,TRUE
"1862",917554930,FALSE
"1863",917555054,FALSE
"1864",917670924,TRUE
"1865",917795718,TRUE
"1866",917857630,FALSE
"1867",917932200,FALSE
"1868",918035581,FALSE
"1869",918054748,FALSE
"1870",918138802,TRUE
"1871",918338898,TRUE
"1872",918387844,FALSE
"1873",918396645,FALSE
"1874",918609651,TRUE
"1875",918780702,TRUE
"1876",918820076,FALSE
"1877",918902604,TRUE
"1878",918997182,TRUE
"1879",919008215,FALSE
"1880",919010633,TRUE
"1881",919087726,FALSE
"1882",919097064,FALSE
"1883",919218502,FALSE
"1884",919395844,TRUE
"1885",919478091,TRUE
"1886",919968216,FALSE
"1887",920007273,FALSE
"1888",920054061,TRUE
"1889",920133658,FALSE
"1890",921022358,TRUE
"1891",921160527,TRUE
"1892",921447306,FALSE
"1893",921852522,FALSE
"1894",921902664,FALSE
"1895",921954809,TRUE
"1896",922103212,FALSE
"1897",922188121,FALSE
"1898",922199867,FALSE
"1899",922281347,FALSE
"1900",922304974,FALSE
"1901",922380267,FALSE
"1902",922488002,TRUE
"1903",922793622,FALSE
"1904",923138396,TRUE
"1905",923268741,FALSE
"1906",923441570,TRUE
"1907",923555295,FALSE
"1908",923760656,FALSE
"1909",923772792,TRUE
"1910",923814895,TRUE
"1911",923873989,FALSE
"1912",923917775,TRUE
"1913",923920872,TRUE
"1914",924058967,FALSE
"1915",924373886,TRUE
"1916",924438909,TRUE
"1917",924443754,FALSE
"1918",924455599,FALSE
"1919",924491991,TRUE
"1920",924589795,TRUE
"1921",924620788,FALSE
"1922",924635678,TRUE
"1923",924695435,FALSE
"1924",924826403,FALSE
"1925",925056174,TRUE
"1926",925201227,FALSE
"1927",925242723,TRUE
"1928",925338276,FALSE
"1929",925494667,TRUE
"1930",925547937,FALSE
"1931",925770322,FALSE
"1932",925838610,TRUE
"1933",926058555,FALSE
"1934",926105977,FALSE
"1935",926159169,TRUE
"1936",926278322,FALSE
"1937",926366251,FALSE
"1938",926541293,FALSE
"1939",927006017,TRUE
"1940",927060395,TRUE
"1941",927117171,TRUE
"1942",927568927,FALSE
"1943",927569248,FALSE
"1944",927823151,FALSE
"1945",928359827,TRUE
"1946",928403019,TRUE
"1947",928579927,FALSE
"1948",928927353,TRUE
"1949",929195587,TRUE
"1950",929302239,TRUE
"1951",929346489,TRUE
"1952",930026670,FALSE
"1953",930304174,FALSE
"1954",930350602,TRUE
"1955",930368978,FALSE
"1956",930441707,TRUE
"1957",930574573,TRUE
"1958",930764645,FALSE
"1959",930868205,FALSE
"1960",931337752,TRUE
"1961",932191687,TRUE
"1962",932228293,TRUE
"1963",932236332,FALSE
"1964",932248553,FALSE
"1965",932315244,TRUE
"1966",932389062,TRUE
"1967",932441611,TRUE
"1968",932463620,TRUE
"1969",932476009,TRUE
"1970",932500451,TRUE
"1971",932721236,FALSE
"1972",932747118,FALSE
"1973",932779605,TRUE
"1974",932828299,TRUE
"1975",933061939,FALSE
"1976",933135994,TRUE
"1977",933189224,FALSE
"1978",933462805,FALSE
"1979",933471941,FALSE
"1980",933623806,TRUE
"1981",933687137,FALSE
"1982",933921849,TRUE
"1983",934003228,TRUE
"1984",934030757,FALSE
"1985",934390663,TRUE
"1986",934484238,FALSE
"1987",934510730,FALSE
"1988",934540991,FALSE
"1989",934596429,TRUE
"1990",935204856,FALSE
"1991",935216956,FALSE
"1992",935248296,TRUE
"1993",935306292,FALSE
"1994",935528099,TRUE
"1995",935559685,FALSE
"1996",935566920,FALSE
"1997",935581627,TRUE
"1998",935623257,TRUE
"1999",935697665,TRUE
"2000",935754064,TRUE
"2001",936749679,TRUE
"2002",936966570,FALSE
"2003",936966605,FALSE
"2004",936971630,FALSE
"2005",937236311,TRUE
"2006",937255144,TRUE
"2007",937258914,FALSE
"2008",937261650,TRUE
"2009",937580024,FALSE
"2010",937616953,FALSE
"2011",937718942,TRUE
"2012",937737946,TRUE
"2013",937793199,FALSE
"2014",937922348,TRUE
"2015",937976391,TRUE
"2016",937988895,TRUE
"2017",938095479,TRUE
"2018",938099257,FALSE
"2019",938207958,TRUE
"2020",938571723,TRUE
"2021",938596958,FALSE
"2022",939529493,TRUE
"2023",940006911,FALSE
"2024",940202798,TRUE
"2025",940247939,FALSE
"2026",940268124,TRUE
"2027",940292587,TRUE
"2028",940314673,FALSE
"2029",940355209,FALSE
"2030",940401053,FALSE
"2031",940452319,TRUE
"2032",940508574,TRUE
"2033",940596201,TRUE
"2034",941057494,FALSE
"2035",941087958,TRUE
"2036",941107732,FALSE
"2037",941143328,FALSE
"2038",941380906,FALSE
"2039",941421328,TRUE
"2040",941920716,FALSE
"2041",941931465,TRUE
"2042",941956069,TRUE
"2043",942003779,FALSE
"2044",942413257,TRUE
"2045",942435348,TRUE
"2046",942473930,FALSE
"2047",942480934,TRUE
"2048",942494098,TRUE
"2049",942766453,TRUE
"2050",943101317,FALSE
"2051",943116454,FALSE
"2052",943438858,FALSE
"2053",943587620,FALSE
"2054",943594558,TRUE
"2055",943753597,FALSE
"2056",943837049,TRUE
"2057",943869618,FALSE
"2058",944011620,FALSE
"2059",944165809,FALSE
"2060",944244620,FALSE
"2061",944393180,TRUE
"2062",944644383,FALSE
"2063",944646397,FALSE
"2064",944693166,FALSE
"2065",944808246,FALSE
"2066",944808252,FALSE
"2067",944985743,TRUE
"2068",945077360,FALSE
"2069",945177811,FALSE
"2070",945274928,TRUE
"2071",945402023,FALSE
"2072",945434433,FALSE
"2073",945621521,TRUE
"2074",945623719,TRUE
"2075",945628768,FALSE
"2076",945832041,FALSE
"2077",946099227,TRUE
"2078",946168827,TRUE
"2079",946382493,TRUE
"2080",946434924,TRUE
"2081",946477821,FALSE
"2082",946496840,TRUE
"2083",946811576,TRUE
"2084",946843913,FALSE
"2085",946903436,FALSE
"2086",946930094,FALSE
"2087",947039079,FALSE
"2088",947281623,TRUE
"2089",947402822,TRUE
"2090",947529440,FALSE
"2091",947548754,FALSE
"2092",947624478,FALSE
"2093",947644950,FALSE
"2094",947805279,FALSE
"2095",947824428,FALSE
"2096",948089675,FALSE
"2097",948090890,FALSE
"2098",948201260,TRUE
"2099",948478740,FALSE
"2100",948561621,TRUE
"2101",948618479,FALSE
"2102",948634806,FALSE
"2103",948715059,TRUE
"2104",948757156,FALSE
"2105",948805709,TRUE
"2106",948857526,FALSE
"2107",948861271,FALSE
"2108",948958859,TRUE
"2109",949184293,TRUE
"2110",949215818,FALSE
"2111",949255899,FALSE
"2112",949281035,TRUE
"2113",949344041,TRUE
"2114",949498190,TRUE
"2115",949701151,TRUE
"2116",949785353,TRUE
"2117",949817566,TRUE
"2118",949838009,TRUE
"2119",949870726,TRUE
"2120",949876643,TRUE
"2121",950022424,FALSE
"2122",950130103,FALSE
"2123",950299949,TRUE
"2124",950503358,FALSE
"2125",950519698,FALSE
"2126",950527505,FALSE
"2127",950574221,TRUE
"2128",950593464,FALSE
"2129",950669893,TRUE
"2130",950795722,FALSE
"2131",950812012,FALSE
"2132",950823223,FALSE
"2133",950955524,FALSE
"2134",950984120,TRUE
"2135",951177560,FALSE
"2136",951346423,TRUE
"2137",951350964,TRUE
"2138",951364656,TRUE
"2139",951417499,TRUE
"2140",951536298,FALSE
"2141",951615217,FALSE
"2142",951627022,TRUE
"2143",951627425,TRUE
"2144",951704333,TRUE
"2145",951744068,TRUE
"2146",951761438,TRUE
"2147",951876055,FALSE
"2148",951937596,TRUE
"2149",951971414,FALSE
"2150",952549036,FALSE
"2151",952553927,TRUE
"2152",952555810,TRUE
"2153",952561811,FALSE
"2154",952578897,TRUE
"2155",952632588,FALSE
"2156",952658839,TRUE
"2157",952658953,FALSE
"2158",952694580,TRUE
"2159",952715194,TRUE
"2160",952877179,FALSE
"2161",952929696,FALSE
"2162",953036666,TRUE
"2163",953086535,FALSE
"2164",953230894,FALSE
"2165",953426154,FALSE
"2166",953454701,FALSE
"2167",953511734,FALSE
"2168",953831664,FALSE
"2169",953876014,FALSE
"2170",953917544,FALSE
"2171",953923489,FALSE
"2172",953936584,TRUE
"2173",953940121,TRUE
"2174",953946902,FALSE
"2175",954205285,TRUE
"2176",954323480,FALSE
"2177",954549897,FALSE
"2178",954724812,TRUE
"2179",954779921,TRUE
"2180",955157084,TRUE
"2181",955170175,TRUE
"2182",955260074,TRUE
"2183",955266964,TRUE
"2184",955286870,TRUE
"2185",955290679,FALSE
"2186",955298998,FALSE
"2187",955327604,TRUE
"2188",955387547,TRUE
"2189",955682952,TRUE
"2190",955705796,TRUE
"2191",955832188,FALSE
"2192",956373528,FALSE
"2193",956794130,FALSE
"2194",956811074,FALSE
"2195",957124541,FALSE
"2196",957212695,FALSE
"2197",957302048,FALSE
"2198",957316969,TRUE
"2199",957471210,TRUE
"2200",957764690,TRUE
"2201",958455860,FALSE
"2202",958604518,FALSE
"2203",958635569,TRUE
"2204",958763157,TRUE
"2205",958848462,FALSE
